,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29,127.98999786376953,130.47999572753906,127.7300033569336,129.61000061035156,128.72531127929688,75703700,235.64999389648438,241.9199981689453,235.64999389648438,241.00999450683594,238.021484375,19770700,86.62000274658203,88.8499984741211,86.61000061035156,88.44999694824219,88.34860229492188,23333500,82.87000274658203,84.55000305175781,82.55000305175781,84.18000030517578,84.18000030517578,54995900,120.38999938964844,123.56999969482422,117.5,121.81999969482422,121.81999969482422,221923300
2022-12-30,128.41000366210938,129.9499969482422,127.43000030517578,129.92999267578125,129.04312133789062,77034200,238.2100067138672,239.9600067138672,236.66000366210938,239.82000732421875,236.84625244140625,21938500,86.9800033569336,88.30000305175781,86.56999969482422,88.2300033569336,88.12886047363281,23986300,83.12000274658203,84.05000305175781,82.47000122070312,84.0,84.0,62401200,119.94999694824219,124.4800033569336,119.75,123.18000030517578,123.18000030517578,157777300
2023-01-03,130.27999877929688,130.89999389648438,124.16999816894531,125.06999969482422,124.21630096435547,112117500,243.0800018310547,245.75,237.39999389648438,239.5800018310547,236.60923767089844,25740000,89.58999633789062,91.05000305175781,88.5199966430664,89.12000274658203,89.01783752441406,28131200,85.45999908447266,86.95999908447266,84.20999908447266,85.81999969482422,85.81999969482422,76706000,118.47000122070312,118.80000305175781,104.63999938964844,108.0999984741211,108.0999984741211,231402800
2023-01-04,126.88999938964844,128.66000366210938,125.08000183105469,126.36000061035156,125.49749755859375,89113600,232.27999877929688,232.8699951171875,225.9600067138672,229.10000610351562,226.25918579101562,50623400,90.3499984741211,90.6500015258789,87.2699966430664,88.08000183105469,87.9790267944336,34854800,86.55000305175781,86.9800033569336,83.36000061035156,85.13999938964844,85.13999938964844,68885100,109.11000061035156,114.58999633789062,107.5199966430664,113.63999938964844,113.63999938964844,180389000
2023-01-05,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.1666488647461,80962700,227.1999969482422,227.5500030517578,221.75999450683594,222.30999755859375,219.55335998535156,39585600,87.47000122070312,87.56999969482422,85.9000015258789,86.19999694824219,86.10118103027344,27194400,85.33000183105469,85.41999816894531,83.06999969482422,83.12000274658203,83.12000274658203,67930800,110.51000213623047,111.75,107.16000366210938,110.33999633789062,110.33999633789062,157986300
2023-01-06,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.73524475097656,87754700,223.0,225.75999450683594,219.35000610351562,224.92999267578125,222.14085388183594,43613600,86.79000091552734,87.69000244140625,84.86000061035156,87.33999633789062,87.2398681640625,41381500,83.02999877929688,86.4000015258789,81.43000030517578,86.08000183105469,86.08000183105469,83303400,103.0,114.38999938964844,101.80999755859375,113.05999755859375,113.05999755859375,220911100
2023-01-09,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800,226.4499969482422,231.24000549316406,226.41000366210938,227.1199951171875,224.30372619628906,27369800,88.36000061035156,90.05000305175781,87.86000061035156,88.0199966430664,87.9190902709961,29003900,87.45999908447266,89.4800033569336,87.08000183105469,87.36000061035156,87.36000061035156,65266100,118.95999908447266,123.5199966430664,117.11000061035156,119.7699966430664,119.7699966430664,190284000
2023-01-10,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,129.83766174316406,63896200,227.75999450683594,231.30999755859375,227.3300018310547,228.85000610351562,226.0122833251953,27033900,85.9800033569336,88.66999816894531,85.83000183105469,88.41999816894531,88.31863403320312,30467800,87.56999969482422,90.19000244140625,87.29000091552734,89.87000274658203,89.87000274658203,67756600,121.06999969482422,122.76000213623047,114.91999816894531,118.8499984741211,118.8499984741211,167642500
2023-01-11,131.25,133.50999450683594,130.4600067138672,133.49000549316406,132.57884216308594,69458900,231.2899932861328,235.9499969482422,231.11000061035156,235.77000427246094,232.84645080566406,28669300,89.18000030517578,91.5999984741211,89.01000213623047,91.5199966430664,91.41507720947266,26862000,90.93000030517578,95.26000213623047,90.93000030517578,95.08999633789062,95.08999633789062,103126200,122.08999633789062,125.94999694824219,120.51000213623047,123.22000122070312,123.22000122070312,183810800
2023-01-12,133.8800048828125,134.25999450683594,131.44000244140625,133.41000366210938,132.49937438964844,71379600,235.25999450683594,239.89999389648438,233.55999755859375,238.50999450683594,235.552490234375,27269500,91.4800033569336,91.87000274658203,89.75,91.12999725341797,91.02552795410156,30258100,96.93000030517578,97.19000244140625,93.5,95.2699966430664,95.2699966430664,85254800,122.55999755859375,124.12999725341797,117.0,123.55999755859375,123.55999755859375,169400900
2023-01-13,132.02999877929688,134.9199981689453,131.66000366210938,134.75999450683594,133.84014892578125,57809700,237.0,239.3699951171875,234.9199981689453,239.22999572753906,236.26356506347656,21333300,90.8499984741211,92.19000244140625,90.12999725341797,92.12000274658203,92.01439666748047,26329200,94.18000030517578,98.37000274658203,94.12000274658203,98.12000274658203,98.12000274658203,85549400,116.55000305175781,122.62999725341797,115.5999984741211,122.4000015258789,122.4000015258789,180714100
2023-01-17,134.8300018310547,137.2899932861328,134.1300048828125,135.94000244140625,135.01210021972656,63646600,237.97000122070312,240.91000366210938,237.08999633789062,240.35000610351562,237.3696746826172,29831300,92.05999755859375,92.25,90.05000305175781,91.29000091552734,91.18534851074219,32602400,98.68000030517578,98.88999938964844,95.7300033569336,96.05000305175781,96.05000305175781,72755000,125.69999694824219,131.6999969482422,125.0199966430664,131.49000549316406,131.49000549316406,186477000
2023-01-18,136.82000732421875,138.61000061035156,135.02999877929688,135.2100067138672,134.28709411621094,69672800,241.57000732421875,242.3800048828125,235.52000427246094,235.80999755859375,232.88595581054688,30028700,92.13999938964844,92.80000305175781,90.63999938964844,91.12000274658203,91.01554870605469,29116700,97.25,99.31999969482422,95.37999725341797,95.45999908447266,95.45999908447266,79570400,136.55999755859375,136.67999267578125,127.01000213623047,128.77999877929688,128.77999877929688,195680300
2023-01-19,134.0800018310547,136.25,133.77000427246094,135.27000427246094,134.34669494628906,58280400,233.77999877929688,235.52000427246094,230.67999267578125,231.92999267578125,229.0540771484375,28623000,90.72000122070312,93.61000061035156,90.62999725341797,93.05000305175781,92.9433364868164,37000400,94.73999786376953,95.44000244140625,92.86000061035156,93.68000030517578,93.68000030517578,69002700,127.26000213623047,129.99000549316406,124.30999755859375,127.16999816894531,127.16999816894531,170291900
2023-01-20,135.27999877929688,138.02000427246094,134.22000122070312,137.8699951171875,136.92892456054688,80223600,234.86000061035156,240.74000549316406,234.50999450683594,240.22000122070312,237.2412872314453,35389800,95.0999984741211,98.30000305175781,95.0199966430664,98.0199966430664,97.90763092041016,63191100,93.86000061035156,97.3499984741211,93.19999694824219,97.25,97.25,67481500,128.67999267578125,133.50999450683594,127.3499984741211,133.4199981689453,133.4199981689453,138858100
2023-01-23,138.1199951171875,143.32000732421875,137.89999389648438,141.11000061035156,140.1468048095703,81760300,241.10000610351562,245.1699981689453,239.64999389648438,242.5800018310547,239.57200622558594,31934000,97.94999694824219,100.04000091552734,97.5,99.79000091552734,99.67560577392578,40005100,97.55999755859375,97.77999877929688,95.86000061035156,97.5199966430664,97.5199966430664,76501100,135.8699951171875,145.3800048828125,134.27000427246094,143.75,143.75,203119200
2023-01-24,140.30999755859375,143.16000366210938,140.3000030517578,142.52999877929688,141.55711364746094,66435100,242.5,243.9499969482422,240.44000244140625,242.0399932861328,239.0386962890625,40234400,98.0999984741211,99.61000061035156,97.19999694824219,97.69999694824219,97.58799743652344,33078500,96.93000030517578,98.08999633789062,96.0,96.31999969482422,96.31999969482422,66929500,143.0,146.5,141.10000610351562,143.88999938964844,143.88999938964844,158699100
2023-01-25,140.88999938964844,142.42999267578125,138.80999755859375,141.86000061035156,140.89169311523438,65799300,234.47999572753906,243.3000030517578,230.89999389648438,240.61000061035156,237.62643432617188,66526600,95.56999969482422,96.16000366210938,93.76000213623047,95.22000122070312,95.11083984375,42330000,92.55999755859375,97.23999786376953,91.5199966430664,97.18000030517578,97.18000030517578,94261600,141.91000366210938,146.41000366210938,138.07000732421875,144.42999267578125,144.42999267578125,192734300
2023-01-26,143.1699981689453,144.25,141.89999389648438,143.9600067138672,142.9773712158203,54105100,243.64999389648438,248.30999755859375,242.0,248.0,244.92481994628906,33454500,96.5,97.56999969482422,95.37999725341797,97.5199966430664,97.408203125,30114000,98.23999786376953,99.48999786376953,96.91999816894531,99.22000122070312,99.22000122070312,68523600,159.97000122070312,161.4199981689453,154.75999450683594,160.27000427246094,160.27000427246094,234815100
2023-01-27,143.16000366210938,147.22999572753906,143.0800018310547,145.92999267578125,144.93389892578125,70555800,248.99000549316406,249.8300018310547,246.8300018310547,248.16000366210938,245.0828399658203,26498900,97.30999755859375,100.31999969482422,97.30999755859375,99.37000274658203,99.25608825683594,33879800,99.52999877929688,103.48999786376953,99.52999877929688,102.23999786376953,102.23999786376953,87775600,162.42999267578125,180.67999267578125,161.1699981689453,177.89999389648438,177.89999389648438,306590600
2023-01-30,144.9600067138672,145.5500030517578,142.85000610351562,143.0,142.02392578125,64015300,244.50999450683594,245.60000610351562,242.1999969482422,242.7100067138672,239.70042419433594,25867400,97.4800033569336,98.29000091552734,96.4000015258789,96.94000244140625,96.82887268066406,27226200,101.08999633789062,101.73999786376953,99.01000213623047,100.55000305175781,100.55000305175781,70691900,178.0500030517578,179.77000427246094,166.5,166.66000366210938,166.66000366210938,230878800
2023-01-31,142.6999969482422,144.33999633789062,142.27999877929688,144.2899932861328,143.3050994873047,65874500,243.4499969482422,247.9499969482422,242.9499969482422,247.80999755859375,244.73716735839844,26541100,96.87000274658203,98.87999725341797,96.81999969482422,98.83999633789062,98.72669219970703,29870700,101.16000366210938,103.3499984741211,101.13999938964844,103.12999725341797,103.12999725341797,66527300,164.57000732421875,174.3000030517578,162.77999877929688,173.22000122070312,173.22000122070312,196813500
2023-02-01,143.97000122070312,146.61000061035156,141.32000732421875,145.42999267578125,144.4373016357422,77663600,248.0,255.17999267578125,245.47000122070312,252.75,249.6159210205078,31259900,98.70999908447266,101.19000244140625,97.58000183105469,100.43000030517578,100.31487274169922,35531100,102.52999877929688,106.23999786376953,101.23999786376953,105.1500015258789,105.1500015258789,80450100,173.88999938964844,183.80999755859375,169.92999267578125,181.41000366210938,181.41000366210938,213806300
2023-02-02,148.89999389648438,151.17999267578125,148.1699981689453,150.82000732421875,149.79054260253906,118339000,258.82000732421875,264.69000244140625,257.25,264.6000061035156,261.3189697265625,39940400,105.80000305175781,107.8499984741211,105.61000061035156,107.73999786376953,107.61648559570312,69883800,110.25,114.0,108.87999725341797,112.91000366210938,112.91000366210938,158154200,187.3300018310547,196.75,182.61000061035156,188.27000427246094,188.27000427246094,217448300
2023-02-03,148.02999877929688,157.3800048828125,147.8300018310547,154.5,153.44541931152344,154357300,259.5400085449219,264.20001220703125,257.1000061035156,258.3500061035156,255.146484375,29077300,102.93000030517578,107.80999755859375,102.58000183105469,104.77999877929688,104.65988159179688,65309300,105.26000213623047,108.77999877929688,102.5199966430664,103.38999938964844,103.38999938964844,144374800,183.9499969482422,199.0,183.69000244140625,189.97999572753906,189.97999572753906,232662000
2023-02-06,152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,150.69432067871094,69858300,257.44000244140625,258.29998779296875,254.77999877929688,256.7699890136719,253.58604431152344,22518000,102.4000015258789,104.36000061035156,101.87999725341797,102.9000015258789,102.78203582763672,31999600,102.93000030517578,103.94999694824219,100.6500015258789,102.18000030517578,102.18000030517578,81945200,193.00999450683594,198.1699981689453,189.9199981689453,194.75999450683594,194.75999450683594,186188100
2023-02-07,150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,153.59439086914062,83322600,260.5299987792969,268.7699890136719,260.0799865722656,267.55999755859375,264.2423095703125,50841400,103.22000122070312,108.18000030517578,103.12000274658203,107.63999938964844,107.5166015625,49010200,101.16999816894531,102.41000366210938,98.08000183105469,102.11000061035156,102.11000061035156,119501300,196.42999267578125,197.5,189.5500030517578,196.80999755859375,196.80999755859375,186010300
2023-02-08,153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,150.88302612304688,64120100,273.20001220703125,276.760009765625,266.2099914550781,266.7300109863281,263.4225769042969,54686000,102.05000305175781,103.13999938964844,98.04000091552734,99.37000274658203,99.25608825683594,94743500,102.04000091552734,102.66999816894531,98.77999877929688,100.05000305175781,100.05000305175781,75878300,196.10000610351562,203.0,194.30999755859375,201.2899932861328,201.2899932861328,180673600
2023-02-09,153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,149.84017944335938,56007100,273.79998779296875,273.9800109863281,262.79998779296875,263.6199951171875,260.35113525390625,42375100,100.0,100.02999877929688,93.62999725341797,95.01000213623047,94.90108489990234,119455000,101.31999969482422,101.77999877929688,97.56999969482422,98.23999786376953,98.23999786376953,64622500,207.77999877929688,214.0,204.77000427246094,207.32000732421875,207.32000732421875,215431400
2023-02-10,149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,150.20822143554688,57450700,261.5299987792969,264.0899963378906,260.6600036621094,263.1000061035156,259.83758544921875,25818500,95.44999694824219,96.75,94.25,94.56999969482422,94.46158599853516,54980700,97.55999755859375,98.81999969482422,96.2300033569336,97.61000061035156,97.61000061035156,52740100,202.22999572753906,206.1999969482422,192.88999938964844,196.88999938964844,196.88999938964844,204754100
2023-02-13,150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,153.0331573486328,62199000,267.6400146484375,274.6000061035156,267.1499938964844,271.32000732421875,267.95562744140625,44630900,94.73999786376953,95.19999694824219,93.83999633789062,94.61000061035156,94.50154113769531,50076100,97.8499984741211,99.68000030517578,96.91000366210938,99.54000091552734,99.54000091552734,52841500,194.4199981689453,196.3000030517578,187.61000061035156,194.63999938964844,194.63999938964844,172475500
2023-02-14,152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,152.38661193847656,61707600,272.6700134277344,274.9700012207031,269.2799987792969,272.1700134277344,268.7951354980469,37047900,94.43000030517578,94.8499984741211,92.26000213623047,94.68000030517578,94.57146453857422,54726100,98.41000366210938,100.91999816894531,97.5199966430664,99.69999694824219,99.69999694824219,56202900,191.94000244140625,209.82000732421875,189.44000244140625,209.25,209.25,216455700
2023-02-15,153.11000061035156,155.5,152.8800048828125,155.3300018310547,154.5052947998047,65573800,268.32000732421875,270.7300109863281,266.17999267578125,269.32000732421875,266.64666748046875,28922400,94.48999786376953,97.12000274658203,94.1500015258789,96.94000244140625,96.82887268066406,50169000,99.08999633789062,101.16999816894531,98.44999694824219,101.16000366210938,101.16000366210938,47957600,211.75999450683594,214.66000366210938,206.11000061035156,214.24000549316406,214.24000549316406,181006400
2023-02-16,153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,152.89390563964844,68167900,264.0199890136719,266.739990234375,261.8999938964844,262.1499938964844,259.54779052734375,29603600,95.37000274658203,97.68000030517578,94.73999786376953,95.51000213623047,95.4005126953125,42462600,99.20999908447266,100.62999725341797,98.0999984741211,98.1500015258789,98.1500015258789,56339200,210.77999877929688,217.64999389648438,201.83999633789062,202.0399932861328,202.0399932861328,229586500
2023-02-17,152.35000610351562,153.0,150.85000610351562,152.5500030517578,151.7400665283203,59144100,259.3900146484375,260.0899963378906,256.0,258.05999755859375,255.49839782714844,30000100,94.8499984741211,95.55999755859375,93.20999908447266,94.3499984741211,94.24183654785156,34284100,97.80000305175781,97.94000244140625,95.6500015258789,97.19999694824219,97.19999694824219,60029400,199.99000549316406,208.44000244140625,197.5,208.30999755859375,208.30999755859375,213738500
2023-02-21,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,147.69166564941406,58867200,254.47999572753906,255.49000549316406,251.58999633789062,252.6699981689453,250.16192626953125,28397400,93.0,93.0999984741211,91.72000122070312,91.79000091552734,91.68477630615234,33629300,95.33999633789062,95.61000061035156,94.2699966430664,94.58000183105469,94.58000183105469,56580400,204.99000549316406,209.7100067138672,197.22000122070312,197.3699951171875,197.3699951171875,180018600
2023-02-22,148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,148.119384765625,51011300,254.08999633789062,254.33999633789062,250.33999633789062,251.50999450683594,249.013427734375,22491100,91.69999694824219,92.11000061035156,90.61000061035156,91.6500015258789,91.54493713378906,30884000,95.0999984741211,97.01000213623047,94.80000305175781,95.79000091552734,95.79000091552734,59534100,197.92999267578125,201.99000549316406,191.77999877929688,200.86000061035156,200.86000061035156,191828500
2023-02-23,150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,148.60678100585938,48394200,255.55999755859375,256.8399963378906,250.47999572753906,254.77000427246094,252.2410888671875,29219100,91.91999816894531,91.94000244140625,89.76000213623047,90.88999938964844,90.78580474853516,41206400,96.12000274658203,96.43000030517578,93.66999816894531,95.81999969482422,95.81999969482422,48467000,203.91000366210938,205.13999938964844,196.3300018310547,202.07000732421875,202.07000732421875,146360000
2023-02-24,147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,145.93106079101562,55469600,249.9600067138672,251.0,248.10000610351562,249.22000122070312,246.7461700439453,24990900,89.44000244140625,89.88999938964844,88.58000183105469,89.12999725341797,89.02782440185547,36585100,93.52999877929688,94.13999938964844,92.31999969482422,93.5,93.5,57053800,196.3300018310547,197.6699981689453,192.8000030517578,196.8800048828125,196.8800048828125,142228100
2023-02-27,147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,147.1346435546875,44998500,252.4600067138672,252.82000732421875,249.38999938964844,250.16000366210938,247.6768341064453,21190000,89.87000274658203,90.16000366210938,89.33999633789062,89.87000274658203,89.76697540283203,27502300,94.27999877929688,94.77999877929688,93.13999938964844,93.76000213623047,93.76000213623047,47470300,202.02999877929688,209.4199981689453,201.25999450683594,207.6300048828125,207.6300048828125,161028300
2023-02-28,147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,146.62734985351562,50547000,249.07000732421875,251.49000549316406,248.72999572753906,249.4199981689453,246.9441680908203,22491000,89.33000183105469,91.2300033569336,89.31999969482422,90.05999755859375,89.95675659179688,30142000,93.13999938964844,94.69000244140625,92.91999816894531,94.2300033569336,94.2300033569336,43959300,210.58999633789062,211.22999572753906,203.75,205.7100067138672,205.7100067138672,153144900
2023-03-01,146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,144.5384979248047,55479000,250.75999450683594,250.92999267578125,245.7899932861328,246.27000427246094,243.82545471191406,27565300,89.9800033569336,91.02999877929688,89.66999816894531,90.36000061035156,90.25641632080078,31111200,93.87000274658203,94.68000030517578,91.58999633789062,92.16999816894531,92.16999816894531,52299500,206.2100067138672,207.1999969482422,198.52000427246094,202.77000427246094,202.77000427246094,156852800
2023-03-02,144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,145.13531494140625,52238100,246.5500030517578,251.39999389648438,245.61000061035156,251.11000061035156,248.61741638183594,24808200,89.66000366210938,92.27999877929688,89.58999633789062,92.0,91.89453125,32204400,91.41000366210938,92.2300033569336,90.38999938964844,92.12999725341797,92.12999725341797,55509400,186.74000549316406,193.75,186.00999450683594,190.89999389648438,190.89999389648438,181500700
2023-03-03,148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,150.22813415527344,70732300,252.19000244140625,255.6199951171875,251.38999938964844,255.2899932861328,252.7559051513672,30760100,92.4800033569336,93.7300033569336,92.44999694824219,93.6500015258789,93.54264068603516,35160100,92.73999786376953,94.94000244140625,92.66000366210938,94.9000015258789,94.9000015258789,55759600,194.8000030517578,200.47999572753906,192.8800048828125,197.7899932861328,197.7899932861328,154193300
2023-03-06,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,153.0132598876953,87558000,256.42999267578125,260.1199951171875,255.97999572753906,256.8699951171875,254.32022094726562,24109800,94.0199966430664,95.97000122070312,94.0,95.12999725341797,95.02094268798828,32639300,95.19000244140625,96.55000305175781,93.73999786376953,93.75,93.75,52112400,198.5399932861328,198.60000610351562,192.3000030517578,193.80999755859375,193.80999755859375,128100100
2023-03-07,153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,150.7951202392578,56182000,256.29998779296875,257.69000244140625,253.38999938964844,254.14999389648438,251.62722778320312,21473200,94.9800033569336,95.66999816894531,93.52999877929688,93.86000061035156,93.75240325927734,27835500,94.05999755859375,95.08999633789062,92.77999877929688,93.55000305175781,93.55000305175781,49100700,191.3800048828125,194.1999969482422,186.10000610351562,187.7100067138672,187.7100067138672,148125800
2023-03-08,152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,152.05836486816406,47204800,254.0399932861328,254.5399932861328,250.80999755859375,253.6999969482422,251.18170166015625,17340200,94.12000274658203,95.95999908447266,94.0,94.25,94.14195251464844,34103300,93.5999984741211,94.16999816894531,92.18000030517578,93.91999816894531,93.91999816894531,44899100,185.0399932861328,186.5,180.0,182.0,182.0,151897800
2023-03-09,153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,149.79046630859375,53833600,255.82000732421875,259.55999755859375,251.5800018310547,252.32000732421875,249.81539916992188,26653400,94.05000305175781,95.52999877929688,91.9000015258789,92.31999969482422,92.21416473388672,28813500,93.68000030517578,96.20999908447266,92.18000030517578,92.25,92.25,56218700,180.25,185.17999267578125,172.50999450683594,172.9199981689453,172.9199981689453,170023800
2023-03-10,150.2100067138672,150.94000244140625,147.61000061035156,148.5,147.7115478515625,68572400,251.0800018310547,252.7899932861328,247.60000610351562,248.58999633789062,246.12240600585938,28333900,92.16999816894531,92.79000091552734,90.4000015258789,90.62999725341797,90.5261001586914,35941000,92.66999816894531,93.56999969482422,90.25,90.7300033569336,90.7300033569336,69827500,175.1300048828125,178.2899932861328,168.44000244140625,173.44000244140625,173.44000244140625,191488900
2023-03-13,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,149.67111206054688,84457100,247.39999389648438,257.9100036621094,245.72999572753906,253.9199981689453,251.39952087402344,33339700,90.08999633789062,92.56999969482422,89.41999816894531,91.11000061035156,91.00555419921875,37335600,89.97000122070312,94.0199966430664,88.12000274658203,92.43000030517578,92.43000030517578,72397100,167.4600067138672,177.35000610351562,163.91000366210938,174.47999572753906,174.47999572753906,167790300
2023-03-14,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,151.77984619140625,73695900,256.75,261.07000732421875,255.86000061035156,260.7900085449219,258.2013244628906,33620300,92.55999755859375,94.36000061035156,92.44000244140625,93.97000122070312,93.86227416992188,36050200,93.83000183105469,95.06999969482422,92.70999908447266,94.87999725341797,94.87999725341797,60912700,177.30999755859375,183.8000030517578,177.13999938964844,183.25999450683594,183.25999450683594,143717900
2023-03-15,151.19000244140625,153.25,149.9199981689453,152.99000549316406,152.177734375,77167900,259.9800109863281,266.4800109863281,259.2099914550781,265.44000244140625,262.8051452636719,46028000,93.22000122070312,96.93000030517578,92.63999938964844,96.11000061035156,95.99982452392578,50622100,93.22000122070312,96.66999816894531,93.06999969482422,96.19999694824219,96.19999694824219,70731800,180.8000030517578,182.33999633789062,176.02999877929688,180.4499969482422,180.4499969482422,145995600
2023-03-16,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,155.0225372314453,76161100,265.2099914550781,276.55999755859375,263.2799987792969,276.20001220703125,273.4583740234375,54768800,96.19999694824219,101.19000244140625,95.5,100.31999969482422,100.20499420166016,65492000,95.75,100.98999786376953,95.61000061035156,100.04000091552734,100.04000091552734,84446900,180.3699951171875,185.80999755859375,178.83999633789062,184.1300048828125,184.1300048828125,121136800
2023-03-17,156.0800018310547,156.74000549316406,154.27999877929688,155.0,154.1770477294922,98944600,278.260009765625,283.3299865722656,276.32000732421875,279.42999267578125,276.6562805175781,69527400,100.26000213623047,102.83999633789062,100.0999984741211,101.62000274658203,101.50350952148438,61028500,99.79000091552734,100.66000366210938,97.45999908447266,98.94999694824219,98.94999694824219,87300200,184.52000427246094,186.22000122070312,177.3300018310547,180.1300048828125,180.1300048828125,133197100
2023-03-20,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,156.56430053710938,73641400,276.9800109863281,277.4800109863281,269.8500061035156,272.2300109863281,269.52777099609375,43466600,100.12000274658203,101.75,99.87000274658203,101.22000122070312,101.10396575927734,32960400,98.41000366210938,98.4800033569336,95.69999694824219,97.70999908447266,97.70999908447266,62388900,178.0800018310547,186.44000244140625,176.35000610351562,183.25,183.25,129684400
2023-03-21,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,158.43431091308594,73938300,274.8800048828125,275.0,269.5199890136719,273.7799987792969,271.0623779296875,34558700,101.25,105.0999984741211,101.22000122070312,104.91999816894531,104.79972076416016,42110300,98.13999938964844,100.8499984741211,98.0,100.61000061035156,100.61000061035156,58597300,188.27999877929688,198.0,188.0399932861328,197.5800018310547,197.5800018310547,153391400
2023-03-22,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,156.9920196533203,75701800,273.3999938964844,281.0400085449219,272.17999267578125,272.2900085449219,269.5871887207031,34873300,104.2699966430664,106.58999633789062,103.33000183105469,103.37000274658203,103.25150299072266,43427400,100.44999694824219,102.0999984741211,98.61000061035156,98.69999694824219,98.69999694824219,57475400,199.3000030517578,200.66000366210938,190.9499969482422,191.14999389648438,191.14999389648438,150376400
2023-03-23,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,158.08616638183594,67622100,277.94000244140625,281.05999755859375,275.20001220703125,277.6600036621094,274.90386962890625,36610900,105.05999755859375,106.30000305175781,104.45999908447266,105.5999984741211,105.47894287109375,40797800,100.43000030517578,101.05999755859375,97.62000274658203,98.70999908447266,98.70999908447266,57559300,195.25999450683594,199.30999755859375,188.64999389648438,192.22000122070312,192.22000122070312,144193900
2023-03-24,158.86000061035156,160.33999633789062,157.85000610351562,160.25,159.39918518066406,59196500,277.239990234375,280.6300048828125,275.2799987792969,280.57000732421875,277.78497314453125,28172000,104.98999786376953,105.48999786376953,103.83999633789062,105.44000244140625,105.31912994384766,30393300,98.06999969482422,98.30000305175781,96.4000015258789,98.12999725341797,98.12999725341797,56095400,191.64999389648438,192.36000061035156,187.14999389648438,190.41000366210938,190.41000366210938,116312400
2023-03-27,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,157.43963623046875,52390300,280.5,281.4599914550781,275.5199890136719,276.3800048828125,273.6365661621094,26840200,104.62000274658203,104.76000213623047,101.93000030517578,102.45999908447266,102.34254455566406,31120900,99.06999969482422,99.33999633789062,97.08000183105469,98.04000091552734,98.04000091552734,46721300,194.4199981689453,197.38999938964844,189.94000244140625,191.80999755859375,191.80999755859375,120851600
2023-03-28,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,156.81295776367188,45992200,275.7900085449219,276.1400146484375,272.04998779296875,275.2300109863281,272.4980163574219,21878600,102.44000244140625,102.44999694824219,99.73999786376953,101.02999877929688,100.91417694091797,32057900,98.11000061035156,98.44000244140625,96.29000091552734,97.23999786376953,97.23999786376953,38720100,192.0,192.35000610351562,185.42999267578125,189.19000244140625,189.19000244140625,98654600
2023-03-29,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,159.9164276123047,51305700,278.9599914550781,281.1400146484375,278.4100036621094,280.510009765625,277.7256164550781,25087000,102.27999877929688,102.48999786376953,100.6500015258789,101.38999938964844,101.27376556396484,28779600,98.69000244140625,100.41999816894531,98.55999755859375,100.25,100.25,49783300,193.1300048828125,195.2899932861328,189.44000244140625,193.8800048828125,193.8800048828125,123660000
